test_week,horizon,horizon_date,entity_id,liquidity_group,model,strategy,actual,forecast_p90,error,abs_error,wape,directionality,target_wape,meets_target
2025-07-07,3,2025-07-21,T055,TRR,xgboost,direct,1589889.35,2.2614885e+06,671599.1499999999,671599.1499999999,0.42241879914473285,1,0.1,False
2025-07-07,4,2025-07-28,T055,TRR,xgboost,direct,1756490.22,2.3690042e+06,612514.03,612514.03,0.348714739783749,1,0.125,False
2025-07-07,5,2025-08-04,T055,TRR,xgboost,direct,3032615.93,2.9577492e+06,-74866.68000000017,74866.68000000017,0.02468716175345032,1,0.15,True
2025-07-07,6,2025-08-11,T055,TRR,xgboost,direct,4017411.37,4.2410165e+06,223605.1299999999,223605.1299999999,0.05565900760618395,1,0.175,True
2025-07-07,7,2025-08-18,T055,TRR,xgboost,direct,2126347.08,2.3071318e+06,180784.66999999993,180784.66999999993,0.08502124215770077,1,0.2,True
2025-07-07,8,2025-08-25,T055,TRR,xgboost,direct,3298524.51,3.3857765e+06,87251.99000000022,87251.99000000022,0.02645182406117705,1,0.225,True
2025-07-07,1,2025-07-07,T056,TRP,xgboost,direct,-3147347.6,-3.467016e+06,-319668.3999999999,319668.3999999999,0.10156755485158357,1,0.05,False
2025-07-07,2,2025-07-14,T056,TRP,xgboost,direct,-27396605.9,-1.644152e+07,10955085.899999999,10955085.899999999,0.39987018610944064,1,0.075,False
2025-07-07,3,2025-07-21,T056,TRP,xgboost,direct,-724858.9400000001,-1.8899464e+06,-1165087.435,1165087.435,1.6073298826941418,1,0.1,False
2025-07-07,4,2025-07-28,T056,TRP,xgboost,direct,-9351189.28,-9.55391e+06,-202720.72000000067,202720.72000000067,0.02167860300224836,1,0.125,True
2025-07-07,5,2025-08-04,T056,TRP,xgboost,direct,-4104497.47,-5.031905e+06,-927407.5299999998,927407.5299999998,0.22594910504354623,1,0.15,False
2025-07-07,6,2025-08-11,T056,TRP,xgboost,direct,-7021202.98,-6.6205235e+06,400679.48000000045,400679.48000000045,0.05706706972314315,1,0.175,True
2025-07-07,7,2025-08-18,T056,TRP,xgboost,direct,-9606557.24,-1.2532747e+07,-2926189.76,2926189.76,0.3046033752670379,1,0.2,False
2025-07-07,8,2025-08-25,T056,TRP,xgboost,direct,-27504928.28,-1.644968e+07,11055248.280000001,11055248.280000001,0.40193699716129566,1,0.225,False
2025-07-07,1,2025-07-07,V002,TRP,xgboost,direct,-2268232.72,-2.2886305e+06,-20397.779999999795,20397.779999999795,0.008992807404700428,1,0.05,True
2025-07-07,2,2025-07-14,V002,TRP,xgboost,direct,-9932256.38,-4.531643e+06,5400613.380000001,5400613.380000001,0.5437448625344486,1,0.075,False
2025-07-07,3,2025-07-21,V002,TRP,xgboost,direct,-27375.07,-22645.018,4730.052421875,4730.052421875,0.17278686125277487,1,0.1,False
2025-07-07,4,2025-07-28,V002,TRP,xgboost,direct,-2489050.5900000003,-2.4966732e+06,-7622.659999999683,7622.659999999683,0.0030624769261920395,1,0.125,True
2025-07-07,5,2025-08-04,V002,TRP,xgboost,direct,-1145530.29,-1.1738308e+06,-28300.459999999963,28300.459999999963,0.02470511713836913,1,0.15,True
