entity_id,Entity_Name,Year_Title,liquidity_group,W1_Forecast,W2_Forecast,W3_Forecast,W4_Forecast,week_start,W1_Available,W2_Available,W3_Available,W4_Available,LP_Available_Count,LP_Volatility,LP_Trend,LP_Avg_Magnitude
17C7,APERAM S.A.,2022/CW47,DIP,-35000000.0,-35000000.0,-35000000.0,-35000000.0,2022-11-21,True,True,True,True,4,0.0,0.0,-35000000.0
17C7,APERAM S.A.,2022/CW47,TRP,-109127.0,-408464.0,-46590.0,-356149.0,2022-11-21,True,True,True,True,4,178897.03975657804,-82340.66666666667,-230082.5
17C7,APERAM S.A.,2022/CW48,DIP,-35000000.0,-35000000.0,-35000000.0,-35000000.0,2022-11-28,True,True,True,True,4,0.0,0.0,-35000000.0
17C7,APERAM S.A.,2022/CW48,TRP,-542240.0,-422428.0,-81026.0,-81026.0,2022-11-28,True,True,True,True,4,236802.0048732696,153738.0,-281680.0
17C7,APERAM S.A.,2022/CW49,DIP,-14725044.12,-18787000.0,-3327000.0,-3327000.0,2022-12-05,True,True,True,True,4,7928605.936176085,3799348.0399999996,-10041511.03
17C7,APERAM S.A.,2022/CW49,TRP,-150620.0,-420980.0,-61442.0,-189554.0,2022-12-05,True,True,True,True,4,153243.09476123223,-12978.0,-205649.0
17C7,APERAM S.A.,2022/CW50,DIP,-3327000.0,-3327000.0,-3327000.0,-3327000.0,2022-12-12,True,True,True,True,4,0.0,0.0,-3327000.0
17C7,APERAM S.A.,2022/CW50,HRP,-830000.0,-830000.0,-830000.0,-830000.0,2022-12-12,True,True,True,True,4,0.0,0.0,-830000.0
17C7,APERAM S.A.,2022/CW50,TRP,-923362.0,-56084.0,-122797.0,-274867.0,2022-12-12,True,True,True,True,4,396764.3217213463,216165.0,-344277.5
17C7,APERAM S.A.,2022/CW51,HRP,-830000.0,-830000.0,-830000.0,-830000.0,2022-12-19,True,True,True,True,4,0.0,0.0,-830000.0
17C7,APERAM S.A.,2022/CW51,TRP,-237762.0,-124633.0,-475812.0,-51674.0,2022-12-19,True,True,True,True,4,185435.8527117037,62029.333333333336,-222470.25
17C7,APERAM S.A.,2022/CW52,HRP,-830000.0,-830000.0,-830000.0,-830000.0,2022-12-26,True,True,True,True,4,0.0,0.0,-830000.0
17C7,APERAM S.A.,2022/CW52,TRP,-124633.0,-475812.0,-51674.0,-51674.0,2022-12-26,True,True,True,True,4,202846.16656697425,24319.666666666668,-175948.25
17C7,APERAM S.A.,2023/CW01,TRP,-832674.0,-346138.0,-1026500.0,-229670.0,2023-01-02,True,True,True,True,4,381804.3692516714,201001.33333333334,-608745.5
17C7,APERAM S.A.,2023/CW02,TRP,-1491117.0,-978273.0,-55973.0,-351851.0,2023-01-09,True,True,True,True,4,642336.8723390658,379755.3333333333,-719303.5
17C7,APERAM S.A.,2023/CW03,HRP,-836873.24,-836873.24,-836873.24,-836873.24,2023-01-16,True,True,True,True,4,0.0,0.0,-836873.24
17C7,APERAM S.A.,2023/CW03,IBF,-2001333.33,-2001333.33,-2001333.33,-2001333.33,2023-01-16,True,True,True,True,4,0.0,0.0,-2001333.33
17C7,APERAM S.A.,2023/CW03,OFP,-10163518.85,-17990625.45,-17990625.45,-17990625.45,2023-01-16,True,True,True,True,4,3913553.3000000003,-2609035.533333333,-16033848.8
17C7,APERAM S.A.,2023/CW03,SEP,-42760949.81,-42760949.81,-42760949.81,-42760949.81,2023-01-16,True,True,True,True,4,0.0,0.0,-42760949.81
17C7,APERAM S.A.,2023/CW03,SER,191725.78,4360025.29,4360025.29,4360025.29,2023-01-16,True,True,True,True,4,2084149.7550000001,1389433.1700000002,3317950.4124999996
17C7,APERAM S.A.,2023/CW03,TRP,-1610088.0,-273687.0,-725203.0,-673617.0,2023-01-16,True,True,True,True,4,563651.6986297921,312157.0,-820648.75
17C7,APERAM S.A.,2023/CW04,HRP,-864799.95,-864799.95,-864799.95,-864799.95,2023-01-23,True,True,True,True,4,0.0,0.0,-864799.95
17C7,APERAM S.A.,2023/CW04,IBF,-2001333.33,-2001333.33,-2001333.33,-2001333.33,2023-01-23,True,True,True,True,4,0.0,0.0,-2001333.33
17C7,APERAM S.A.,2023/CW04,OTP,-457360.59,-457360.59,-457360.59,-457360.59,2023-01-23,True,True,True,True,4,0.0,0.0,-457360.59
17C7,APERAM S.A.,2023/CW04,OTR,10017226.06,10017226.06,10017226.06,10017226.06,2023-01-23,True,True,True,True,4,0.0,0.0,10017226.06
17C7,APERAM S.A.,2023/CW04,TRP,-213571.0,-1071229.0,-914556.0,-1180285.0,2023-01-23,True,True,True,True,4,434793.50601664925,-322238.0,-844910.25
17C7,APERAM S.A.,2023/CW05,HRP,-1032104.18,-1032104.18,-1032104.18,-1032104.18,2023-01-30,True,True,True,True,4,0.0,0.0,-1032104.18
17C7,APERAM S.A.,2023/CW05,IBF,-2001333.33,-2001333.33,-2001333.33,-2001333.33,2023-01-30,True,True,True,True,4,0.0,0.0,-2001333.33
17C7,APERAM S.A.,2023/CW05,OTP,-350012.04,-9080874.65,-9080874.65,-9080874.65,2023-01-30,True,True,True,True,4,4365431.305,-2910287.536666667,-6898158.9975000005
17C7,APERAM S.A.,2023/CW05,OTR,8245663.39,8245663.39,8245663.39,8245663.39,2023-01-30,True,True,True,True,4,0.0,0.0,8245663.39
17C7,APERAM S.A.,2023/CW05,TRP,-1424733.0,-296584.0,-1206852.0,-252984.0,2023-01-30,True,True,True,True,4,607833.651079183,390583.0,-795288.25
17C7,APERAM S.A.,2023/CW06,HRP,-1032104.18,-1032104.18,-1032104.18,-1032104.18,2023-02-06,True,True,True,True,4,0.0,0.0,-1032104.18
17C7,APERAM S.A.,2023/CW06,IBF,-2001333.33,-2001333.33,-2001333.33,-2001333.33,2023-02-06,True,True,True,True,4,0.0,0.0,-2001333.33
17C7,APERAM S.A.,2023/CW06,OTP,-9080874.65,-9080874.65,-9080874.65,-9080874.65,2023-02-06,True,True,True,True,4,0.0,0.0,-9080874.65
17C7,APERAM S.A.,2023/CW06,TRP,-1785467.0,-1117011.0,-44202.0,-215131.0,2023-02-06,True,True,True,True,4,813342.6801877033,523445.3333333333,-790452.75
17C7,APERAM S.A.,2023/CW07,HRP,-1032104.18,-1032104.18,-1032104.18,-1032104.18,2023-02-13,True,True,True,True,4,0.0,0.0,-1032104.18
17C7,APERAM S.A.,2023/CW07,OTP,-1258176.34,-1258176.34,-1258176.34,-1258176.34,2023-02-13,True,True,True,True,4,0.0,0.0,-1258176.34
17C7,APERAM S.A.,2023/CW07,OTR,10468795.48,10468795.48,10468795.48,10468795.48,2023-02-13,True,True,True,True,4,0.0,0.0,10468795.48
17C7,APERAM S.A.,2023/CW07,SEP,-1405020.61,-1405020.61,-1405020.61,-1405020.61,2023-02-13,True,True,True,True,4,0.0,0.0,-1405020.61
17C7,APERAM S.A.,2023/CW07,SER,36400000.0,1168404.66,36600000.0,36600000.0,2023-02-13,True,True,True,True,4,17682715.682450403,66666.66666666667,27692101.165
17C7,APERAM S.A.,2023/CW07,TRP,-1195255.0,-40496.0,-256116.0,-134077.0,2023-02-13,True,True,True,True,4,533205.0936372108,353726.0,-406486.0
17C7,APERAM S.A.,2023/CW08,HRP,-1032104.18,-1032104.18,-1032104.18,-1032104.18,2023-02-20,True,True,True,True,4,0.0,0.0,-1032104.18
17C7,APERAM S.A.,2023/CW08,IBF,-571812.5,-571812.5,-571812.5,-571812.5,2023-02-20,True,True,True,True,4,0.0,0.0,-571812.5
17C7,APERAM S.A.,2023/CW08,OLP,-12500000.0,-12500000.0,-12500000.0,-12500000.0,2023-02-20,True,True,True,True,4,0.0,0.0,-12500000.0
17C7,APERAM S.A.,2023/CW08,OTR,11056658.0,4706377.7,4706377.7,4706377.7,2023-02-20,True,True,True,True,4,3175140.15,-2116760.1,6293947.774999999
17C7,APERAM S.A.,2023/CW08,TRP,-40467.0,-269546.0,-152729.0,-852588.0,2023-02-20,True,True,True,True,4,361479.2834843144,-270707.0,-328832.5
17C7,APERAM S.A.,2023/CW09,DIP,-13866228.01,-18044196.03,-18044196.03,-18044196.03,2023-02-27,True,True,True,True,4,2088984.0100000007,-1392656.006666667,-16999704.025
17C7,APERAM S.A.,2023/CW09,IBF,-571812.5,-571812.5,-571812.5,-571812.5,2023-02-27,True,True,True,True,4,0.0,0.0,-571812.5
17C7,APERAM S.A.,2023/CW09,OLP,-12500000.0,-12500000.0,-12500000.0,-12500000.0,2023-02-27,True,True,True,True,4,0.0,0.0,-12500000.0
17C7,APERAM S.A.,2023/CW09,OTR,12822000.19,12822000.19,12822000.19,12822000.19,2023-02-27,True,True,True,True,4,0.0,0.0,12822000.19
17C7,APERAM S.A.,2023/CW09,TRP,-402092.0,-178506.0,-923431.0,-69361.0,2023-02-27,True,True,True,True,4,379556.36628262035,110910.33333333333,-393347.5
17C7,APERAM S.A.,2023/CW10,DIP,-13846745.67,-18044196.03,-18044196.03,-18044196.03,2023-03-06,True,True,True,True,4,2098725.1800000006,-1399150.1200000003,-16994833.44
17C7,APERAM S.A.,2023/CW10,HRP,-669695.78,-669695.78,-669695.78,-669695.78,2023-03-06,True,True,True,True,4,0.0,0.0,-669695.78
17C7,APERAM S.A.,2023/CW10,IBF,-571812.5,-607204.72,-607204.72,-607204.72,2023-03-06,True,True,True,True,4,17696.109999999986,-11797.406666666657,-598356.665
17C7,APERAM S.A.,2023/CW10,OLP,-12500000.0,-40000000.0,-40000000.0,-40000000.0,2023-03-06,True,True,True,True,4,13750000.0,-9166666.666666666,-33125000.0
17C7,APERAM S.A.,2023/CW10,OTP,-3196548.23,-3196548.23,-3196548.23,-3196548.23,2023-03-06,True,True,True,True,4,0.0,0.0,-3196548.23
17C7,APERAM S.A.,2023/CW10,OTR,14119810.23,14119810.23,14119810.23,14119810.23,2023-03-06,True,True,True,True,4,0.0,0.0,14119810.23
17C7,APERAM S.A.,2023/CW10,SEP,-1262548.14,-149060.09,-5874549.93,-5874549.93,2023-03-06,True,True,True,True,4,3018601.2830904764,-1537333.93,-3290177.0225
17C7,APERAM S.A.,2023/CW10,SER,11100000.0,4500000.0,29300000.0,29300000.0,2023-03-06,True,True,True,True,4,12702099.563982852,6066666.666666667,18550000.0
17C7,APERAM S.A.,2023/CW10,TRP,-680266.0,-1003026.0,-66308.0,-633998.0,2023-03-06,True,True,True,True,4,389353.4580553596,15422.666666666666,-595899.5
17C7,APERAM S.A.,2023/CW11,DIP,-14631470.33,-18045115.73,-18045115.73,-18045115.73,2023-03-13,True,True,True,True,4,1706822.7000000002,-1137881.8,-17191704.380000003
17C7,APERAM S.A.,2023/CW11,HRP,-669695.78,-669695.78,-669695.78,-669695.78,2023-03-13,True,True,True,True,4,0.0,0.0,-669695.78
17C7,APERAM S.A.,2023/CW11,IBF,-571812.5,-607204.72,-607204.72,-607204.72,2023-03-13,True,True,True,True,4,17696.109999999986,-11797.406666666657,-598356.665
17C7,APERAM S.A.,2023/CW11,OLP,-12500000.0,-40000000.0,-40000000.0,-40000000.0,2023-03-13,True,True,True,True,4,13750000.0,-9166666.666666666,-33125000.0
17C7,APERAM S.A.,2023/CW11,OTP,-3196548.23,-3196548.23,-3196548.23,-3196548.23,2023-03-13,True,True,True,True,4,0.0,0.0,-3196548.23
17C7,APERAM S.A.,2023/CW11,OTR,15739883.06,25655749.0,25655749.0,25655749.0,2023-03-13,True,True,True,True,4,4957932.97,3305288.6466666665,23176782.515
17C7,APERAM S.A.,2023/CW11,SEP,-5874549.93,-5874549.93,-5874549.93,-5874549.93,2023-03-13,True,True,True,True,4,0.0,0.0,-5874549.93
17C7,APERAM S.A.,2023/CW11,SER,11303680.32,4496397.53,29300000.0,40000000.0,2023-03-13,True,True,True,True,4,16288799.495415352,9565439.893333333,21275019.4625
17C7,APERAM S.A.,2023/CW11,TRP,-1011675.0,-69749.0,-614394.0,-30789.0,2023-03-13,True,True,True,True,4,469569.3932639243,326962.0,-431651.75
17C7,APERAM S.A.,2023/CW12,DIP,-14631470.33,-18045115.73,-18045115.73,-18045115.73,2023-03-20,True,True,True,True,4,1706822.7000000002,-1137881.8,-17191704.380000003
17C7,APERAM S.A.,2023/CW12,HRP,-669695.78,-669695.78,-669695.78,-669695.78,2023-03-20,True,True,True,True,4,0.0,0.0,-669695.78
17C7,APERAM S.A.,2023/CW12,IBF,-607204.72,-607204.72,-607204.72,-607204.72,2023-03-20,True,True,True,True,4,0.0,0.0,-607204.72
17C7,APERAM S.A.,2023/CW12,OLP,-40000000.0,-40000000.0,-40000000.0,-40000000.0,2023-03-20,True,True,True,True,4,0.0,0.0,-40000000.0
17C7,APERAM S.A.,2023/CW12,OTP,-3196548.23,-3196548.23,-3196548.23,-3196548.23,2023-03-20,True,True,True,True,4,0.0,0.0,-3196548.23
17C7,APERAM S.A.,2023/CW12,OTR,27157504.7,27157504.7,27157504.7,27157504.7,2023-03-20,True,True,True,True,4,0.0,0.0,27157504.7
17C7,APERAM S.A.,2023/CW12,SEP,-6508336.32,-6508336.32,-6508336.32,-6508336.32,2023-03-20,True,True,True,True,4,0.0,0.0,-6508336.32
17C7,APERAM S.A.,2023/CW12,SER,27990843.32,40000000.0,40000000.0,40000000.0,2023-03-20,True,True,True,True,4,6004578.34,4003052.2266666666,36997710.83
17C7,APERAM S.A.,2023/CW12,TRP,-77558.0,-803416.0,-27354.0,-221491.0,2023-03-20,True,True,True,True,4,356920.2869114008,-47977.666666666664,-282454.75
17C7,APERAM S.A.,2023/CW13,HRP,-704481.39,-704481.39,-704481.39,-704481.39,2023-03-27,True,True,True,True,4,0.0,0.0,-704481.39
17C7,APERAM S.A.,2023/CW13,IBF,-607204.72,-278166.67,-278166.67,-278166.67,2023-03-27,True,True,True,True,4,164519.025,109679.34999999999,-360426.18249999994
17C7,APERAM S.A.,2023/CW13,OLP,-40000000.0,-40000000.0,-40000000.0,-40000000.0,2023-03-27,True,True,True,True,4,0.0,0.0,-40000000.0
17C7,APERAM S.A.,2023/CW13,OTP,-3196548.23,-3196548.23,-3196548.23,-3196548.23,2023-03-27,True,True,True,True,4,0.0,0.0,-3196548.23
17C7,APERAM S.A.,2023/CW13,OTR,22878844.02,16209707.3,16209707.3,16209707.3,2023-03-27,True,True,True,True,4,3334568.3599999994,-2223045.573333333,17876991.48
17C7,APERAM S.A.,2023/CW13,SER,38923600.13,38923600.13,38923600.13,38923600.13,2023-03-27,True,True,True,True,4,0.0,0.0,38923600.13
17C7,APERAM S.A.,2023/CW13,TRP,-872002.0,-35024.0,-229181.0,-438539.0,2023-03-27,True,True,True,True,4,358932.8222815517,144487.66666666666,-393686.5
17C7,APERAM S.A.,2023/CW14,IBF,-278166.67,-278166.67,-278166.67,-278166.67,2023-04-03,True,True,True,True,4,0.0,0.0,-278166.67
17C7,APERAM S.A.,2023/CW14,OTR,22878844.02,16209707.3,16209707.3,16209707.3,2023-04-03,True,True,True,True,4,3334568.3599999994,-2223045.573333333,17876991.48
17C7,APERAM S.A.,2023/CW14,TRP,-745862.0,-237872.0,-449304.0,-43582.0,2023-04-03,True,True,True,True,4,300868.2050710355,234093.33333333334,-369155.0
17C7,APERAM S.A.,2023/CW15,IBF,-278166.67,-278166.67,-278166.67,-278166.67,2023-04-10,True,True,True,True,4,0.0,0.0,-278166.67
17C7,APERAM S.A.,2023/CW15,OTR,16209707.3,16209707.3,16209707.3,16209707.3,2023-04-10,True,True,True,True,4,0.0,0.0,16209707.3
17C7,APERAM S.A.,2023/CW15,TRP,-1120159.0,-440316.0,-47290.0,-349333.0,2023-04-10,True,True,True,True,4,452896.6433691025,256942.0,-489274.5
17C7,APERAM S.A.,2023/CW16,IBF,-278166.67,-278166.67,-278166.67,-278166.67,2023-04-17,True,True,True,True,4,0.0,0.0,-278166.67
17C7,APERAM S.A.,2023/CW16,OTR,16209707.3,16209707.3,16209707.3,16209707.3,2023-04-17,True,True,True,True,4,0.0,0.0,16209707.3
17C7,APERAM S.A.,2023/CW16,TRP,-530359.0,-41173.0,-391983.0,-148081.0,2023-04-17,True,True,True,True,4,223340.63882777805,127426.0,-277899.0
17C7,APERAM S.A.,2023/CW17,HRP,-4653567.41,-4653567.41,-4653567.41,-4653567.41,2023-04-24,True,True,True,True,4,0.0,0.0,-4653567.41
17C7,APERAM S.A.,2023/CW17,IBF,-330000.0,-330000.0,-330000.0,-330000.0,2023-04-24,True,True,True,True,4,0.0,0.0,-330000.0
17C7,APERAM S.A.,2023/CW17,OTP,-2813725.94,-2813725.94,-2813725.94,-2813725.94,2023-04-24,True,True,True,True,4,0.0,0.0,-2813725.94
17C7,APERAM S.A.,2023/CW17,OTR,1756673.52,1756673.52,1756673.52,1756673.52,2023-04-24,True,True,True,True,4,0.0,0.0,1756673.52
17C7,APERAM S.A.,2023/CW17,SEP,-38923600.13,-38923600.13,-38923600.13,-38923600.13,2023-04-24,True,True,True,True,4,0.0,0.0,-38923600.13
17C7,APERAM S.A.,2023/CW17,TRP,-360383.0,-455760.0,-161349.0,-419649.0,2023-04-24,True,True,True,True,4,131315.29971884465,-19755.333333333332,-349285.25
17C7,APERAM S.A.,2023/CW18,OLP,20000000.0,-20000000.0,-20000000.0,-20000000.0,2023-05-01,True,True,True,True,4,20000000.0,-13333333.333333334,-10000000.0
17C7,APERAM S.A.,2023/CW18,OTP,-2836404.29,-2836404.29,-2836404.29,-2836404.29,2023-05-01,True,True,True,True,4,0.0,0.0,-2836404.29
17C7,APERAM S.A.,2023/CW18,OTR,2586281.1,2586281.1,2586281.1,2586281.1,2023-05-01,True,True,True,True,4,0.0,0.0,2586281.1
17C7,APERAM S.A.,2023/CW18,TRP,-775398.0,-153262.0,-579454.0,-58906.0,2023-05-01,True,True,True,True,4,341604.1734229838,238830.66666666666,-391755.0
17C7,APERAM S.A.,2023/CW19,HRP,-704481.39,-704481.39,-704481.39,-704481.39,2023-05-08,True,True,True,True,4,0.0,0.0,-704481.39
17C7,APERAM S.A.,2023/CW19,IBF,-259583.33,-14388.89,-14388.89,-14388.89,2023-05-08,True,True,True,True,4,122597.22,81731.48,-75687.5
17C7,APERAM S.A.,2023/CW19,OLP,-20000000.0,-20000000.0,-20000000.0,-20000000.0,2023-05-08,True,True,True,True,4,0.0,0.0,-20000000.0
17C7,APERAM S.A.,2023/CW19,OTP,-1314518.78,-1314518.78,-1314518.78,-1314518.78,2023-05-08,True,True,True,True,4,0.0,0.0,-1314518.78
17C7,APERAM S.A.,2023/CW19,OTR,2985667.85,2985667.85,2985667.85,2985667.85,2023-05-08,True,True,True,True,4,0.0,0.0,2985667.85
17C7,APERAM S.A.,2023/CW19,SEP,-12070697.14,-12070697.14,-12070697.14,-12070697.14,2023-05-08,True,True,True,True,4,0.0,0.0,-12070697.14
17C7,APERAM S.A.,2023/CW19,SER,1279603.14,2279358.13,8100000.0,8100000.0,2023-05-08,True,True,True,True,4,3671907.7722329823,2273465.62,4939740.3175
17C7,APERAM S.A.,2023/CW19,TRP,-830240.3,-830240.3,-830240.3,-830240.3,2023-05-08,True,True,True,True,4,0.0,0.0,-830240.3
17C7,APERAM S.A.,2023/CW20,DIP,-13298029.51,-18045115.73,-18045115.73,-18045115.73,2023-05-15,True,True,True,True,4,2373543.1100000003,-1582362.0733333335,-16858344.175
17C7,APERAM S.A.,2023/CW20,HRP,-704481.39,-704481.39,-704481.39,-704481.39,2023-05-15,True,True,True,True,4,0.0,0.0,-704481.39
17C7,APERAM S.A.,2023/CW20,OTP,-1856803.28,-60982.7,-60982.7,-60982.7,2023-05-15,True,True,True,True,4,897910.29,598606.86,-509937.845
17C7,APERAM S.A.,2023/CW20,OTR,3011200.46,3011200.46,3011200.46,3011200.46,2023-05-15,True,True,True,True,4,0.0,0.0,3011200.46
17C7,APERAM S.A.,2023/CW20,SER,459726.41,129130.0,8100000.0,2300331.25,2023-05-15,True,True,True,True,4,3694093.7288237093,613534.9466666667,2747296.915
17C7,APERAM S.A.,2023/CW20,TRP,-374778.0,-88826.02,-831198.0,-122426.0,2023-05-15,True,True,True,True,4,342584.8005116204,84117.33333333333,-354307.005
17C7,APERAM S.A.,2023/CW21,DIP,-18043357.51,-15095956.09,-15095956.09,-15095956.09,2023-05-22,True,True,True,True,4,1473700.7100000011,982467.1400000006,-15832806.445
17C7,APERAM S.A.,2023/CW21,HRP,-704481.39,-704481.39,-704481.39,-704481.39,2023-05-22,True,True,True,True,4,0.0,0.0,-704481.39
17C7,APERAM S.A.,2023/CW21,OTP,-1819154.65,-61520.47,-3196548.23,-3196548.23,2023-05-22,True,True,True,True,4,1487181.3992442198,-459131.19333333336,-2068442.895
17C7,APERAM S.A.,2023/CW21,SER,242076.75,2455502.51,2455502.51,2455502.51,2023-05-22,True,True,True,True,4,1106712.88,737808.5866666666,1902146.0699999998
17C7,APERAM S.A.,2023/CW21,TRP,-251017.0,-628454.0,-32506.0,-499237.0,2023-05-22,True,True,True,True,4,264812.4796662725,-82740.0,-352803.5
17C7,APERAM S.A.,2023/CW22,DIP,-18043357.51,-15095956.09,-15095956.09,-15095956.09,2023-05-29,True,True,True,True,4,1473700.7100000011,982467.1400000006,-15832806.445
17C7,APERAM S.A.,2023/CW22,HRP,-704481.39,-704481.39,-704481.39,-704481.39,2023-05-29,True,True,True,True,4,0.0,0.0,-704481.39
17C7,APERAM S.A.,2023/CW22,OTP,-1819154.65,-61520.47,-3196548.23,-3196548.23,2023-05-29,True,True,True,True,4,1487181.3992442198,-459131.19333333336,-2068442.895
17C7,APERAM S.A.,2023/CW22,TRP,-762860.0,-46209.0,-626960.0,-46406.0,2023-05-29,True,True,True,True,4,378558.50600699754,238818.0,-370608.75
17C7,APERAM S.A.,2023/CW23,DIP,-15208896.94,-18043357.51,-18043357.51,-18043357.51,2023-06-05,True,True,True,True,4,1417230.285000001,-944820.1900000008,-17334742.367500003
17C7,APERAM S.A.,2023/CW23,HRP,-920084.98,-920084.98,-920084.98,-920084.98,2023-06-05,True,True,True,True,4,0.0,0.0,-920084.98
17C7,APERAM S.A.,2023/CW23,IBF,-172215.47,-172215.47,-172215.47,-172215.47,2023-06-05,True,True,True,True,4,0.0,0.0,-172215.47
17C7,APERAM S.A.,2023/CW23,OTP,-61859.25,-110000.0,-3196548.23,-3196548.23,2023-06-05,True,True,True,True,4,1796024.0228235095,-1044896.3266666667,-1641238.9275
17C7,APERAM S.A.,2023/CW23,OTR,7712919.39,7712919.39,7712919.39,7712919.39,2023-06-05,True,True,True,True,4,0.0,0.0,7712919.39
17C7,APERAM S.A.,2023/CW23,SEP,-9760171.35,-3846419.08,-3100000.0,-5424109.23,2023-06-05,True,True,True,True,4,2980205.7310997304,1445354.0399999998,-5532674.915
17C7,APERAM S.A.,2023/CW23,SER,3396890.72,138377.75,39000000.0,39000000.0,2023-06-05,True,True,True,True,4,21537239.17502406,11867703.093333334,20383817.1175
17C7,APERAM S.A.,2023/CW23,TRP,-148149.0,-458505.0,-458505.0,-458505.0,2023-06-05,True,True,True,True,4,155178.0,-103452.0,-380916.0
17C7,APERAM S.A.,2023/CW24,HRP,-920084.98,-920084.98,-920084.98,-920084.98,2023-06-12,True,True,True,True,4,0.0,0.0,-920084.98
17C7,APERAM S.A.,2023/CW24,INR,188988.33,188988.33,188988.33,188988.33,2023-06-12,True,True,True,True,4,0.0,0.0,188988.33
17C7,APERAM S.A.,2023/CW24,OFP,-171182.9,-171182.9,-171182.9,-171182.9,2023-06-12,True,True,True,True,4,0.0,0.0,-171182.9
17C7,APERAM S.A.,2023/CW24,OTP,-3196548.23,-2135609.2,-2135609.2,-2135609.2,2023-06-12,True,True,True,True,4,530469.5149999999,353646.34333333327,-2400843.9575
17C7,APERAM S.A.,2023/CW24,OTR,7541765.93,7541765.93,7541765.93,7541765.93,2023-06-12,True,True,True,True,4,0.0,0.0,7541765.93
17C7,APERAM S.A.,2023/CW24,SEP,-3100000.0,-5391587.26,-5391587.26,-5391587.26,2023-06-12,True,True,True,True,4,1145793.63,-763862.4199999999,-4818690.445
17C7,APERAM S.A.,2023/CW24,SER,3396890.72,138377.75,40000000.0,40000000.0,2023-06-12,True,True,True,True,4,22113515.81707873,12201036.426666668,20883817.1175
17C7,APERAM S.A.,2023/CW24,TRP,-2503606.0,-49713.0,-309171.0,-49516.0,2023-06-12,True,True,True,True,4,1190043.163235827,818030.0,-728001.5
17C7,APERAM S.A.,2023/CW25,HRP,-920084.98,-920084.98,-920084.98,-920084.98,2023-06-19,True,True,True,True,4,0.0,0.0,-920084.98
17C7,APERAM S.A.,2023/CW25,OTP,-1720800.04,-1720800.04,-1720800.04,-1720800.04,2023-06-19,True,True,True,True,4,0.0,0.0,-1720800.04
17C7,APERAM S.A.,2023/CW25,OTR,7429317.49,7429317.49,7429317.49,7429317.49,2023-06-19,True,True,True,True,4,0.0,0.0,7429317.49
17C7,APERAM S.A.,2023/CW25,SER,32000000.0,32000000.0,32000000.0,32000000.0,2023-06-19,True,True,True,True,4,0.0,0.0,32000000.0
17C7,APERAM S.A.,2023/CW25,TRP,-312649.0,-400687.0,-45062.0,-80558.0,2023-06-19,True,True,True,True,4,174028.59141914966,77363.66666666667,-209739.0
17C7,APERAM S.A.,2023/CW26,HRP,-1412250.51,-1412250.51,-1412250.51,-1412250.51,2023-06-26,True,True,True,True,4,0.0,0.0,-1412250.51
17C7,APERAM S.A.,2023/CW26,IFP,-168712.78,-2150000.0,-2150000.0,-2150000.0,2023-06-26,True,True,True,True,4,990643.6099999999,-660429.0733333334,-1654678.1949999998
17C7,APERAM S.A.,2023/CW26,OTP,-1934336.88,-1934336.88,-1934336.88,-1934336.88,2023-06-26,True,True,True,True,4,0.0,0.0,-1934336.88
17C7,APERAM S.A.,2023/CW26,OTR,6042686.94,6042686.94,6042686.94,6042686.94,2023-06-26,True,True,True,True,4,0.0,0.0,6042686.94
17C7,APERAM S.A.,2023/CW26,SER,32000000.0,32000000.0,32000000.0,32000000.0,2023-06-26,True,True,True,True,4,0.0,0.0,32000000.0
17C7,APERAM S.A.,2023/CW26,TRP,-831124.0,-93650.0,-273249.0,-414751.0,2023-06-26,True,True,True,True,4,314091.72763647675,138791.0,-403193.5
17C7,APERAM S.A.,2023/CW27,OTP,-1934336.88,-1934336.88,-1934336.88,-1934336.88,2023-07-03,True,True,True,True,4,0.0,0.0,-1934336.88
17C7,APERAM S.A.,2023/CW27,OTR,6042686.94,6042686.94,6042686.94,6042686.94,2023-07-03,True,True,True,True,4,0.0,0.0,6042686.94
17C7,APERAM S.A.,2023/CW27,TRP,-1130920.0,-250444.0,-538633.0,-88001.0,2023-07-03,True,True,True,True,4,458823.83555674175,347639.6666666667,-501999.5
17C7,APERAM S.A.,2023/CW28,HRP,-920084.0,-920084.0,-920084.0,-920084.0,2023-07-10,True,True,True,True,4,0.0,0.0,-920084.0
17C7,APERAM S.A.,2023/CW28,IFR,14864778.39,14864778.39,14864778.39,14864778.39,2023-07-10,True,True,True,True,4,0.0,0.0,14864778.39
17C7,APERAM S.A.,2023/CW28,OTP,-2365489.96,-2365489.96,-2365489.96,-2365489.96,2023-07-10,True,True,True,True,4,0.0,0.0,-2365489.96
17C7,APERAM S.A.,2023/CW28,OTR,5837987.73,5837987.73,5837987.73,5837987.73,2023-07-10,True,True,True,True,4,0.0,0.0,5837987.73
17C7,APERAM S.A.,2023/CW28,SEP,-10940422.1,-3130735.45,-65200000.0,-6363057.9,2023-07-10,True,True,True,True,4,29369588.194187954,1525788.0666666664,-21408553.8625
17C7,APERAM S.A.,2023/CW28,SER,2435266.47,127447.55,127447.55,127447.55,2023-07-10,True,True,True,True,4,1153909.46,-769272.9733333335,704402.2799999999
17C7,APERAM S.A.,2023/CW28,TRP,-8900592.0,-449834.0,-23666.0,-1808164.0,2023-07-10,True,True,True,True,4,4140539.151531195,2364142.6666666665,-2795564.0
