entity_id,liquidity_group,week_start,amount_eur,amount_mean,amount_std,txn_count,amount_min,amount_max,amount_abs_sum,amount_abs_mean,is_month_start_max,is_month_end_max,is_quarter_start_max,is_quarter_end_max,is_year_start_max,is_year_end_max,is_weekend_sum,rolling_7d_sum_last,rolling_7d_mean_last,rolling_7d_std_last,rolling_7d_count_last,rolling_14d_sum_last,rolling_14d_mean_last,rolling_14d_std_last,rolling_14d_count_last,rolling_30d_sum_last,rolling_30d_mean_last,rolling_30d_std_last,rolling_30d_count_last,dow_0_avg_amount_mean,dow_1_avg_amount_mean,dow_2_avg_amount_mean,dow_3_avg_amount_mean,dow_4_avg_amount_mean,dow_5_avg_amount_mean,dow_6_avg_amount_mean,week_year,week_number,month,quarter,year
4B9,TRP,2024-04-22,-62169.51,-4782.27,8352.838096116395,13,-30644.09,-59.53,62169.51,4782.27,False,False,False,False,False,False,0,-52993.81,-7570.544285714285,10893.24910048903,7.0,-63500.509999999995,-4535.750714285714,8077.981998177639,14.0,-199523.82999999978,-6650.794333333326,16988.84964970293,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486489,,,2024,17,4,2,2024
4B9,TRP,2024-04-29,-301469.44999999995,-27406.313636363633,71497.59529108433,11,-241052.86,-309.0,301469.44999999995,27406.313636363633,True,False,False,False,False,False,0,-280599.1699999999,-40085.5957142857,89353.34359101037,7.0,-316144.54,-22581.752857142856,63484.03545203848,14.0,-389447.1199999997,-12981.570666666657,43797.28608504097,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,18,4,2,2024
4B9,TRP,2024-05-06,-130712.94,-10054.841538461538,24598.29893115133,13,-91075.85,-494.0,130712.94,10054.841538461538,False,False,False,False,False,False,0,-18417.68,-2631.097142857143,2442.2252141503595,7.0,-131190.88999999998,-9370.777857142855,23771.478339087196,14.0,-481388.89999999973,-16046.296666666658,45987.538695748364,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486489,,,2024,19,5,2,2024
4B9,TRP,2024-05-13,-47434.42,-3388.172857142857,4317.609987528585,14,-15622.0,-150.46,47434.42,3388.172857142857,False,False,False,False,False,False,0,-26532.75,-3790.3928571428573,5607.144520106973,7.0,-47434.42,-3388.172857142857,4317.609987533664,14.0,-211773.57999999975,-7059.119333333325,17133.576042106917,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2024,20,5,2,2024
4B9,TRP,2024-05-20,-55506.670000000006,-4625.555833333334,7013.2892569288615,12,-19985.72,-525.44,55506.670000000006,4625.555833333334,False,False,False,False,False,False,0,-45287.68,-6469.668571428571,8907.084419216953,7.0,-62482.17,-4463.012142857143,6547.335962087667,14.0,-106179.60999999977,-3539.3203333333254,5343.098536495951,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,21,5,2,2024
4B9,TRP,2024-05-27,-868741.89,-108592.73625,300883.98980033986,8,-853231.96,-547.06,868741.89,108592.73625,False,True,False,False,False,False,0,-863647.79,-123378.25571428573,321837.4274953079,7.0,-911261.9299999999,-65090.13785714285,226936.87276684452,14.0,-959549.8299999998,-31984.99433333333,155197.857976016,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,22,5,2,2024
4B9,TRP,2024-06-03,-46305.59,-5788.19875,5173.329598600437,8,-14503.71,-115.98,46305.59,5788.19875,True,False,False,False,False,False,0,-43449.99,-6207.141428571428,5439.280708353215,7.0,-907788.69,-64842.04928571428,226956.30565134715,14.0,-977529.6499999998,-32584.32166666666,155085.81078797253,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,23,6,2,2024
4B9,TRP,2024-06-10,-104168.02,-9469.82,27066.986098571077,11,-91036.16,-16.87,104168.02,9469.82,False,False,False,False,False,False,0,-9578.21,-1368.3157142857142,1013.221590526198,7.0,-124177.34000000001,-8869.810000000001,23849.508725653486,14.0,-1022066.5099999998,-34068.88366666666,155586.4766137727,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,24,6,2,2024
4B9,TRP,2024-06-17,-17859.03,-1623.5481818181818,869.3492118799924,11,-3121.8,-477.95,17859.03,1623.5481818181818,False,False,False,False,False,False,0,-12442.22,-1777.4599999999998,1013.2789629942661,7.0,-23661.77,-1690.1264285714285,880.9035760914129,14.0,-168332.63999999978,-5611.0879999999925,16463.190409955467,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,25,6,2,2024
4B9,TRP,2024-06-24,-13871.33,-1733.91625,1362.66936873327,8,-4210.8,-103.51,13871.33,1733.91625,False,True,False,True,False,False,0,-9660.53,-1380.0757142857144,998.8910246410486,7.0,-23191.75,-1656.5535714285713,1148.9708280697384,14.0,-135898.37999999977,-4529.945999999993,16369.294126960203,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,26,6,2,2024
4B9,TRP,2024-07-01,-43226.39,-3929.6718181818183,4748.218490343126,11,-14503.71,-620.0,43226.39,3929.6718181818183,True,False,True,False,False,False,0,-25207.690000000002,-3601.0985714285716,3847.9575879110107,7.0,-47487.54,-3391.967142857143,4322.432014262512,14.0,-74956.74999999977,-2498.5583333333257,3116.363806806188,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,27,7,3,2024
4B9,TRP,2024-07-08,-562273.13,-40162.366428571426,141044.40716043313,14,-530165.49,-135.39,562273.13,40162.366428571426,False,False,False,False,False,False,0,-21849.74,-3121.3914285714286,2245.5150454178524,7.0,-562273.13,-40162.366428571426,141044.40716043324,14.0,-612538.2799999997,-20417.942666666655,96329.60522210514,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2024,28,7,3,2024
4B9,TRP,2024-07-15,-116510.16,-11651.016,27326.487936966623,10,-88567.71,-477.95,116510.16,11651.016,False,False,False,False,False,False,0,-21779.01,-3111.2871428571425,4784.828885231001,7.0,-129398.72,-9242.765714285715,23099.41613709895,14.0,-702764.9499999997,-23425.498333333326,97023.21615498765,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2024,29,7,3,2024
4B9,TRP,2024-07-22,-36673.06,-4584.1325,8376.180255037409,8,-25120.0,-121.61,36673.06,4584.1325,False,False,False,False,False,False,0,-33829.56,-4832.794285714285,9015.358556076028,7.0,-57154.95,-4082.496428571428,6957.8279927335425,14.0,-184601.5199999998,-6153.383999999993,16319.574570703187,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,30,7,3,2024
4B9,TRP,2024-07-29,-205747.5,-18704.31818181818,35311.55788798019,11,-117647.96,-103.24,205747.5,18704.31818181818,False,True,False,False,False,False,0,-149447.06,-21349.579999999998,43678.55725039491,7.0,-232363.2,-16597.37142857143,31735.627192157026,14.0,-364980.7199999998,-12166.023999999994,26685.264803746915,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,31,7,3,2024
4B9,TRP,2024-08-05,-23506.77,-2611.8633333333332,2727.9187085624453,9,-7182.0,-111.09,23506.77,2611.8633333333332,False,False,False,False,False,False,0,-17853.88,-2550.554285714286,2728.4799221320372,7.0,-171919.03,-12279.930714285714,31190.151168249376,14.0,-269691.2199999998,-8989.707333333326,22499.88714675574,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,32,8,3,2024
4B9,TRP,2024-08-12,-115987.24,-9665.603333333334,25320.210613031257,12,-89773.47,-340.0,115987.24,9665.603333333334,False,False,False,False,False,False,0,-102009.86,-14572.837142857143,33234.48156905384,7.0,-123616.94,-8829.781428571428,23425.169521036238,14.0,-327216.6999999998,-10907.223333333326,26794.17442090278,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,33,8,3,2024
4B9,TRP,2024-08-19,-17459.02,-3491.804,3690.38705775966,5,-9632.0,-161.42,17459.02,3491.804,False,False,False,False,False,False,0,-21631.32,-3090.1885714285713,3239.110445188669,7.0,-128150.54000000001,-9153.61,23379.893593316025,14.0,-277209.4899999998,-9240.316333333327,26058.556666077566,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2024,34,8,3,2024
4B9,TRP,2024-08-26,-62491.78999999999,-7811.473749999999,12904.008845803291,8,-37621.2,-239.1,62491.78999999999,7811.473749999999,False,True,False,False,False,False,0,-60350.09,-8621.441428571428,13716.507343275587,7.0,-80355.81,-5739.700714285714,10031.228602513236,14.0,-212622.2399999998,-7087.407999999993,17145.083362651563,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,35,8,3,2024
4B9,TRP,2024-09-02,-112828.98999999999,-11282.899,19173.409524032926,10,-63660.77,-48.86,112828.98999999999,11282.899,True,False,False,False,False,False,0,-100486.89,-14355.27,22413.043322852325,7.0,-154890.97,-11063.640714285715,18174.650637063838,14.0,-294789.65999999974,-9826.321999999991,19972.274514648336,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2024,36,9,3,2024
4B9,TRP,2024-09-09,-117057.42,-9754.785,21872.516131180575,12,-77604.56,-713.9,117057.42,9754.785,False,False,False,False,False,False,0,-28550.18,-4078.597142857143,6216.285527985378,7.0,-118501.12000000001,-8464.365714285716,20385.42829988934,14.0,-292378.1999999997,-9745.939999999991,18373.714387954624,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,37,9,3,2024
4B9,TRP,2024-09-16,-19381.62,-2422.7025,3489.7078121722047,8,-10119.75,-260.75,19381.62,2422.7025,False,False,False,False,False,False,0,-14299.62,-2042.8028571428572,3586.184019623941,7.0,-46595.060000000005,-3328.218571428572,4989.487586161066,14.0,-249268.02999999977,-8308.934333333325,17662.55728939859,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,38,9,3,2024
4B9,TRP,2024-09-23,-45234.25,-5026.027777777777,6255.48861881064,9,-20011.0,-107.3,45234.25,5026.027777777777,False,True,False,True,False,False,0,-35263.35,-5037.621428571429,7215.707381280421,7.0,-58514.149999999994,-4179.582142857143,5557.839763990922,14.0,-182362.98999999976,-6078.766333333325,14346.548607168601,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,39,9,3,2024
4B9,TRP,2024-09-30,-296974.43,-37121.80375,96816.30525813215,8,-276501.93,-174.56,296974.43,37121.80375,True,False,True,False,False,False,0,-283921.75,-40560.25,104044.61834589556,7.0,-332130.48000000004,-23723.605714285717,72985.0897287355,14.0,-370785.6299999998,-12359.520999999992,50086.04019649416,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,40,9,3,2024
4B9,TRP,2024-10-07,-11254.82,-2250.964,1238.9451115081733,5,-4208.38,-1403.6,11254.82,2250.964,False,False,False,False,False,False,0,-288567.45,-41223.92142857143,103754.17001834582,7.0,-308737.45,-22052.675,73307.17826785948,14.0,-372845.11999999976,-12428.17066666666,50071.77490793748,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2024,41,10,4,2024
4B9,TRP,2024-10-14,-124148.05,-11286.186363636363,27484.702798265902,11,-93666.35,-154.88,124148.05,11286.186363636363,False,False,False,False,False,False,0,-19404.149999999987,-2772.021428571427,2763.5534006166617,7.0,-129743.46,-9267.390000000001,24439.12665036217,14.0,-467533.34999999974,-15584.44499999999,52136.59414176821,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,42,10,4,2024
4B9,TRP,2024-10-21,-36483.409999999996,-3648.3409999999994,5737.403833875175,10,-18937.65,-119.6,36483.409999999996,3648.3409999999994,False,False,False,False,False,False,0,-27799.719999999987,-3971.3885714285693,6662.1888087645175,7.0,-51249.079999999994,-3660.648571428571,5056.373600424722,14.0,-453810.9099999998,-15127.030333333327,52198.862951356845,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2024,43,10,4,2024
4B9,TRP,2024-10-28,-800002.8,-133333.80000000002,314290.2441270018,6,-774738.17,-1076.9,800002.8,133333.80000000002,False,True,False,False,False,False,0,-801479.0,-114497.0,291202.8042462078,7.0,-828678.2599999999,-59191.30428571428,206040.72282855285,14.0,-966229.6699999997,-32207.655666666655,141279.31222656232,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,44,10,4,2024
4B9,TRP,2024-11-04,-33577.439999999995,-3730.826666666666,4840.857050117778,9,-14503.71,-1.72,33577.439999999995,3730.826666666666,False,False,False,False,False,False,0,-17996.83,-2570.9757142857147,3026.440542640129,7.0,-815552.51,-58253.750714285714,206255.6203849928,14.0,-885307.2699999998,-29510.242333333324,140843.09134372385,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,45,11,4,2024
4B9,TRP,2024-11-11,-189497.99,-11843.624375,24115.865698515292,16,-93901.05,-305.53,189497.99,11843.624375,False,False,False,False,False,False,0,-10482.809999999987,-1497.544285714284,975.605895500494,7.0,-137257.65,-9804.117857142857,24755.52028158647,14.0,-1005050.4999999998,-33501.68333333333,141158.2663905681,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,46,11,4,2024
4B9,TRP,2024-11-18,-72153.25,-6559.386363636364,9438.023928343553,11,-32811.0,-197.58,72153.25,6559.386363636364,False,False,False,False,False,False,0,-58677.39999999999,-8382.485714285713,11585.335874984607,7.0,-76226.98999999998,-5444.784999999998,8575.826571283102,14.0,-268813.4399999997,-8960.447999999991,18517.3960484968,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,47,11,4,2024
4B9,TRP,2024-11-25,-6022.39,-1204.478,831.2268455842845,5,-2274.8,-122.98,6022.39,1204.478,False,True,False,False,False,False,0,-7417.869999999985,-1059.6957142857123,777.9144935028584,7.0,-66898.43999999999,-4778.459999999999,8729.780263768562,14.0,-215433.28999999966,-7181.109666666655,17752.675255226186,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2024,48,11,4,2024
4B9,TRP,2024-12-02,-34672.34,-4334.0425,4554.14946404689,8,-14503.71,-447.7,34672.34,4334.0425,True,False,False,False,False,False,0,-29009.539999999983,-4144.2199999999975,4884.7401299190315,7.0,-41892.62999999998,-2992.330714285713,3737.021500296082,14.0,-122374.88999999965,-4079.162999999988,6408.032058678847,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,49,12,4,2024
4B9,TRP,2024-12-09,-541040.67,-45086.7225,114468.13868652441,12,-396794.34,-229.17,541040.67,45086.7225,False,False,False,False,False,False,0,-407887.13,-58269.590000000004,149290.82739555938,7.0,-546783.3300000001,-39055.952142857146,106409.71128872063,14.0,-630639.3099999997,-21021.310333333324,73530.91448185415,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,50,12,4,2024
4B9,TRP,2024-12-16,-34534.02,-2466.715714285714,3114.153243975774,14,-10737.94,-122.3,34534.02,2466.715714285714,False,False,False,False,False,False,0,-16672.84,-2381.8342857142857,3765.926424887411,7.0,-34534.02,-2466.715714285714,3114.1532439841035,14.0,-585178.3499999996,-19505.94499999999,73662.81267865718,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2024,51,12,4,2024
4B9,TRP,2024-12-23,-35457.62,-2954.8016666666667,3900.8490972184113,12,-14503.71,-319.5,35457.62,2954.8016666666667,False,True,False,True,False,True,0,-13126.330000000002,-1875.1900000000003,1403.2664986510777,7.0,-37209.049999999996,-2657.7892857142856,3669.6590576904764,14.0,-474289.0299999997,-15809.634333333323,72032.84905727381,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2024,52,12,4,2024
4B9,TRP,2025-01-06,-2501980.15,-156373.759375,468367.87922520743,16,-1854892.06,-112.52,2501980.15,156373.759375,False,False,False,False,False,False,0,-19092.010000000002,-2727.4300000000003,2033.0571823552982,7.0,-2351265.85,-167947.56071428573,501302.00796250807,14.0,-2539189.1999999997,-84639.63999999998,345768.9578161751,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,2,1,1,2025
4B9,TRP,2025-01-13,-190465.98,-11904.12375,30919.189377465438,16,-125587.85,-180.68,190465.98,11904.12375,False,False,False,False,False,False,0,-12973.97,-1853.4242857142856,1939.6761681324806,7.0,-154992.02000000002,-11070.858571428573,33089.002577879655,14.0,-2541731.83,-84724.39433333333,345567.9029211554,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,3,1,1,2025
4B9,TRP,2025-01-20,-16171.83,-3234.366,2401.5384437855664,5,-5360.3,-590.78,16171.83,3234.366,False,False,False,False,False,False,0,-20677.51,-2953.93,2102.42235735983,7.0,-40670.85,-2905.0607142857143,3114.618925506195,14.0,-696704.2199999997,-23223.47399999999,87435.16852946294,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2025,4,1,1,2025
4B9,TRP,2025-01-27,-623056.68,-89008.09714285715,228436.50793478312,7,-607035.67,-1050.89,623056.68,89008.09714285715,False,True,False,False,False,False,0,-623056.6800000002,-89008.09714285716,228436.50793478268,7.0,-643734.1900000001,-45981.01357142858,161494.12204414557,14.0,-835066.6199999999,-27835.553999999996,111729.35066279634,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2025,5,1,1,2025
4B9,TRP,2025-02-03,-29497.31,-3687.16375,4694.153488265824,8,-14503.71,-477.95,29497.31,3687.16375,True,False,False,False,False,False,0,-26266.61,-3752.3728571428574,5066.350001886271,7.0,-645923.19,-46137.37071428571,161477.40023247516,14.0,-695675.3299999998,-23189.177666666663,110318.91916125186,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,6,2,1,2025
4B9,TRP,2025-02-10,-121228.31,-15153.53875,37234.817526544175,8,-107259.02,-116.0,121228.31,15153.53875,False,False,False,False,False,False,0,-119301.69,-17043.09857142857,39801.752515422115,7.0,-132991.21000000002,-9499.372142857144,28176.556370923307,14.0,-794459.8099999998,-26481.99366666666,111325.9126634641,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,7,2,1,2025
4B9,TRP,2025-02-17,-22091.579999999998,-3155.9399999999996,4691.873761458919,7,-13358.4,-104.2,22091.579999999998,3155.9399999999996,False,False,False,False,False,False,0,-22091.579999999998,-3155.9399999999996,4691.87376143284,7.0,-141393.27,-10099.519285714285,28164.551099557626,14.0,-795873.8799999998,-26529.129333333327,111331.98961279499,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2025,8,2,1,2025
4B9,TRP,2025-02-24,-518610.80000000005,-57623.42222222223,122286.2105584999,9,-372500.21,-147.03,518610.80000000005,57623.42222222223,False,True,False,False,False,False,0,-508901.6,-72700.22857142857,136900.7480754212,7.0,-527239.78,-37659.98428571429,99877.99082996989,14.0,-673693.5899999997,-22456.45299999999,70996.05915437742,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,9,2,1,2025
4B9,TRP,2025-03-03,-22170.79,-3167.2557142857145,5142.467380881338,7,-14140.71,-72.0,22170.79,3167.2557142857145,True,False,False,False,False,False,0,-22170.79,-3167.2557142857145,5142.467380858381,7.0,-531072.39,-37933.74214285715,99819.63690980735,14.0,-682174.8599999998,-22739.161999999993,70947.38760495075,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2025,10,3,1,2025
4B9,TRP,2025-03-10,-162994.7,-18110.522222222222,46134.91280508092,9,-141070.26,-682.01,162994.7,18110.522222222222,False,False,False,False,False,False,0,-159039.72,-22719.96,52214.47697183358,7.0,-170698.78,-12192.77,37134.779509126194,14.0,-712405.2699999998,-23746.842333333327,72594.69127619574,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,11,3,1,2025
4B9,TRP,2025-03-17,-17116.41,-2139.55125,2021.3191073683788,8,-5519.0,-270.64,17116.41,2139.55125,False,False,False,False,False,False,0,-12518.41,-1788.3442857142857,1901.4346319095139,7.0,-35085.87,-2506.1335714285715,1920.7196018636682,14.0,-711036.4699999997,-23701.21566666666,72604.06888793352,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,12,3,1,2025
4B9,TRP,2025-03-24,-67516.70999999999,-5626.392499999999,7278.580868103998,12,-21505.67,-419.32,67516.70999999999,5626.392499999999,False,True,False,True,False,False,0,-37157.01,-5308.144285714286,6752.855923490923,7.0,-75129.01,-5366.357857142857,6761.330988312496,14.0,-252658.25999999975,-8421.941999999992,25532.02511348391,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,13,3,1,2025
4B9,TRP,2025-03-31,-937763.86,-104195.98444444445,284385.5194750362,9,-860648.38,-57.92,937763.86,104195.98444444445,True,False,True,False,False,False,0,-933785.54,-133397.9342857143,321489.1867214857,7.0,-973204.43,-69514.60214285714,228292.8756781495,14.0,-1023078.9899999999,-34102.632999999994,156563.39996783677,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,14,3,1,2025
4B9,TRP,2025-04-07,-179980.71999999997,-17998.071999999996,40459.120815664406,10,-131560.99,-484.0,179980.71999999997,17998.071999999996,False,False,False,False,False,False,0,-27817.519999999997,-3973.931428571428,7202.08770001366,7.0,-1105716.18,-78979.72714285714,227916.2126870989,14.0,-1180663.2899999998,-39355.44299999999,157256.64838382904,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2025,15,4,2,2025
4B9,TRP,2025-04-14,-46047.4,-3069.826666666667,3223.1349948739276,15,-12929.6,-408.0,46047.4,3069.826666666667,False,False,False,False,False,False,0,-22221.86,-3174.5514285714285,4485.37376923644,7.0,-39598.1,-2828.4357142857143,3201.006745914059,14.0,-1158249.1799999997,-38608.30599999999,157374.513166117,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,16,4,2,2025
4B9,TRP,2025-04-21,-9363.51,-1337.6442857142858,1152.120687758841,7,-3509.0,-151.37,9363.51,1337.6442857142858,False,False,False,False,False,False,0,-9363.51,-1337.6442857142858,1152.1206876600656,7.0,-31585.370000000003,-2256.0978571428573,3287.3365072622414,14.0,-214789.41999999975,-7159.647333333325,23852.658476412777,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888883,-12824.156486486487,,,2025,17,4,2,2025
4B9,TRP,2025-04-28,-719980.41,-79997.82333333333,229846.45833723358,9,-692811.49,-240.92,719980.41,79997.82333333333,False,True,False,False,False,False,0,-700467.3,-100066.75714285715,261377.66653105622,7.0,-726657.0199999999,-51904.07285714285,184501.88649030856,14.0,-768942.0199999997,-25631.400666666657,126052.62361858842,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,18,4,2,2025
4B9,TRP,2025-05-05,-126388.68000000001,-14043.186666666668,36318.67660162364,9,-110777.0,-19.49,126388.68000000001,14043.186666666668,False,False,False,False,False,False,0,-15592.19,-2227.4557142857143,1870.604401663011,7.0,-823481.46,-58820.10428571428,184783.30879157563,14.0,-873688.1999999997,-29122.93999999999,126941.75975165606,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,19,5,2,2025
4B9,TRP,2025-05-12,-27582.65,-2121.742307692308,1290.1004183018329,13,-4530.38,-242.97,27582.65,2121.742307692308,False,False,False,False,False,False,0,-13478.640000000001,-1925.5200000000002,1054.0475567191625,7.0,-28127.15,-2009.082142857143,1309.2073347917794,14.0,-868579.3399999999,-28952.644666666663,126962.01642379523,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486489,,,2025,20,5,2,2025
4B9,TRP,2025-05-19,-9606.74,-960.674,775.3943467710119,10,-2444.2,-79.27,9606.74,960.674,False,False,False,False,False,False,0,-6073.629999999999,-867.6614285714285,628.5496657167995,7.0,-17917.679999999997,-1279.8342857142854,920.0194985831656,14.0,-52781.57999999977,-1759.3859999999922,1389.596346562878,30.0,-83924.50180555556,-127321.34363636366,-17411.046822589844,-30832.35388888889,-12824.156486486487,,,2025,21,5,2,2025
4B9,TRP,2025-05-26,-1139289.3499999999,-94940.77916666666,316270.0284702789,12,-1099123.28,-250.0,1139289.3499999999,94940.77916666666,False,True,False,False,False,False,0,-1128254.42,-161179.20285714284,413633.36137255025,7.0,-1140260.13,-81447.15214285713,292941.13243416767,14.0,-1162617.6999999997,-38753.923333333325,200297.22569081798,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,22,5,2,2025
4B9,TRP,2025-06-02,-26021.14,-3252.6425,4617.623952333525,8,-14140.71,-89.51,26021.14,3252.6425,True,False,False,False,False,False,0,-23008.239999999998,-3286.891428571428,4986.506281368825,7.0,-1149399.26,-82099.94714285714,292765.4603034085,14.0,-1174917.2299999997,-39163.90766666666,200232.04154383836,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,23,6,2,2025
4B9,TRP,2025-06-09,-244620.25,-22238.204545454544,45685.031793239315,11,-134794.0,-279.51,244620.25,22238.204545454544,False,False,False,False,False,False,0,-149935.19,-21419.312857142857,50029.054518701254,7.0,-249266.27000000002,-17804.733571428573,41033.49077758504,14.0,-1409059.5399999998,-46968.65133333333,200759.05136340988,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,24,6,2,2025
4B9,TRP,2025-06-16,-122500.37999999999,-13611.153333333332,35120.31227861022,9,-107190.12,-111.5,122500.37999999999,13611.153333333332,False,False,False,False,False,False,0,-118655.0,-16950.714285714286,39823.35784238046,7.0,-264526.22,-18894.73,43617.653748253666,14.0,-396919.3899999998,-13230.646333333327,33650.98450333119,30.0,-83924.50180555556,-127321.34363636364,-17411.046822589844,-30832.353888888887,-12824.156486486487,,,2025,25,6,2,2025
